-0.66,114
-0.66,68
-0.66,118
-0.66,165
-0.66,96
-0.66,-180
-0.66,3
-0.66,-161
-0.66,278
-0.66,-39
-0.66,19
-0.66,109
-0.66,281
-0.66,114
-0.66,174
-0.66,135
-0.66,139
-0.66,68
-0.66,174
-0.66,183
-0.66,114
-0.66,169
-0.66,278
-0.66,3
-0.66,165
-0.66,281
-0.66,19
-0.66,-39
-0.66,139
-0.66,114
-0.75,504
-0.75,397
-0.75,184
-0.75,392
-0.75,332
-0.75,362
-0.75,62
-0.75,501
-0.75,266
-0.75,337
-0.75,291
-0.75,242
-0.75,406
-0.75,388
-0.75,358
-0.75,341
-0.75,337
-0.75,226
-0.75,319
-0.75,184
-0.75,319
-0.75,397
-0.75,504
-0.75,392
-0.75,291
-0.75,337
-0.75,242
-0.75,501
-0.75,62
-0.75,266
-0.75,388
-0.75,337
-0.75,226
-0.75,341
-0.75,358
-0.69,-121
-0.69,175
-0.69,318
-0.69,1
-0.69,59
-0.69,158
-0.69,154
-0.69,108
-0.69,83
-0.69,205
-0.69,209
-0.69,179
-0.69,321
-0.69,-140
-0.69,149
-0.69,223
-0.69,318
-0.69,223
-0.69,175
-0.69,-121
-0.69,214
-0.69,209
-0.69,205
-0.69,83
-0.69,154
-0.69,108
-0.69,154
-0.69,158
-0.69,154
-0.69,179
-0.69,136
-0.69,-140
-0.69,59
-0.69,214
-0.69,321
-0.51,504
-0.51,397
-0.51,184
-0.51,392
-0.51,332
-0.51,362
-0.51,62
-0.51,501
-0.51,266
-0.51,337
-0.51,291
-0.51,242
-0.51,406
-0.51,388
-0.51,358
-0.51,341
-0.51,337
-0.51,226
-0.51,319
-0.51,184
-0.51,397
-0.51,504
-0.51,392
-0.51,291
-0.51,337
-0.51,242
-0.51,501
-0.51,62
-0.51,266
-0.51,388
-0.51,337
-0.51,226
-0.51,341
-0.51,358
-0.36,89
-0.36,71
-0.36,84
-0.36,158
-0.36,18
-0.36,144
-0.36,114
-0.36,140
-0.36,-22
-0.36,93
-0.36,-205
-0.36,110
-0.36,-186
-0.36,89
-0.36,-64
-0.36,149
-0.36,-6
-0.36,158
-0.36,253
-0.36,84
-0.36,256
-0.36,144
-0.36,18
-0.36,253
-0.36,71
-0.36,89
-0.36,110
-0.36,-205
-0.36,140
-0.36,114
-0.36,149
-0.36,-64
-0.36,-6
-0.36,256
-0.36,-186
-0.36,89
-0.57,504
-0.57,397
-0.57,184
-0.57,392
-0.57,332
-0.57,362
-0.57,62
-0.57,266
-0.57,337
-0.57,291
-0.57,242
-0.57,406
-0.57,388
-0.57,358
-0.57,341
-0.57,337
-0.57,226
-0.57,319
-0.57,184
-0.57,362
-0.57,332
-0.57,319
-0.57,397
-0.57,291
-0.57,337
-0.57,242
-0.57,501
-0.57,62
-0.57,266
-0.57,388
-0.57,337
-0.57,226
-0.57,341
-0.57,406
-0.57,358
-0.61,207
-0.61,387
-0.61,165
-0.61,24
-0.61,378
-0.61,318
-0.61,313
-0.61,247
-0.61,482
-0.61,339
-0.61,373
-0.61,318
-0.61,300
-0.61,343
-0.61,223
-0.61,165
-0.61,387
-0.61,343
-0.61,207
-0.61,369
-0.61,247
-0.61,313
-0.61,378
-0.61,24
-0.61,318
-0.61,482
-0.61,318
-0.61,339
-0.61,272
-0.61,322
-0.75,82
-0.75,15
-0.75,228
-0.75,-214
-0.75,61
-0.75,121
-0.75,56
-0.75,-10
-0.75,86
-0.75,-34
-0.75,116
-0.75,-92
-0.75,225
-0.75,130
-0.75,65
-0.75,-233
-0.75,121
-0.75,116
-0.75,65
-0.75,-50
-0.75,112
-0.75,228
-0.75,225
-0.75,-92
-0.75,130
-0.55,207
-0.55,485
-0.55,223
-0.55,300
-0.55,387
-0.55,165
-0.55,24
-0.55,378
-0.55,313
-0.55,369
-0.55,272
-0.55,322
-0.55,482
-0.55,339
-0.55,318
-0.55,300
-0.55,223
-0.55,165
-0.55,387
-0.55,343
-0.55,485
-0.55,207
-0.55,369
-0.55,378
-0.55,24
-0.55,482
-0.55,373
-0.55,318
-0.55,339
-0.55,322
-0.66,207
-0.66,485
-0.66,223
-0.66,387
-0.66,165
-0.66,378
-0.66,318
-0.66,313
-0.66,369
-0.66,272
-0.66,322
-0.66,482
-0.66,373
-0.66,318
-0.66,300
-0.66,223
-0.66,343
-0.66,485
-0.66,207
-0.66,369
-0.66,247
-0.66,313
-0.66,24
-0.66,318
-0.66,482
-0.66,339
-0.66,272
-0.66,322
0.34,114
0.34,68
0.34,118
0.34,165
0.34,96
0.34,-180
0.34,3
0.34,-161
0.34,278
0.34,-39
0.34,19
0.34,109
0.34,281
0.34,114
0.34,174
0.34,135
0.34,139
0.34,68
0.34,174
0.34,183
0.34,114
0.34,169
0.34,278
0.34,3
0.34,165
0.34,281
0.34,19
0.34,-39
0.34,139
0.34,114
0.25,504
0.25,397
0.25,184
0.25,392
0.25,332
0.25,362
0.25,62
0.25,501
0.25,266
0.25,337
0.25,291
0.25,242
0.25,406
0.25,388
0.25,358
0.25,341
0.25,337
0.25,226
0.25,319
0.25,184
0.25,319
0.25,397
0.25,504
0.25,392
0.25,291
0.25,337
0.25,242
0.25,501
0.25,62
0.25,266
0.25,388
0.25,337
0.25,226
0.25,341
0.25,358
0.31,-121
0.31,175
0.31,318
0.31,1
0.31,59
0.31,158
0.31,154
0.31,108
0.31,83
0.31,205
0.31,209
0.31,179
0.31,321
0.31,-140
0.31,149
0.31,223
0.31,318
0.31,223
0.31,175
0.31,-121
0.31,214
0.31,209
0.31,205
0.31,83
0.31,154
0.31,108
0.31,154
0.31,158
0.31,154
0.31,179
0.31,136
0.31,-140
0.31,59
0.31,214
0.31,321
0.49,504
0.49,397
0.49,184
0.49,392
0.49,332
0.49,362
0.49,62
0.49,501
0.49,266
0.49,337
0.49,291
0.49,242
0.49,406
0.49,388
0.49,358
0.49,341
0.49,337
0.49,226
0.49,319
0.49,184
0.49,397
0.49,504
0.49,392
0.49,291
0.49,337
0.49,242
0.49,501
0.49,62
0.49,266
0.49,388
0.49,337
0.49,226
0.49,341
0.49,358
0.64,89
0.64,71
0.64,84
0.64,158
0.64,18
0.64,144
0.64,114
0.64,140
0.64,-22
0.64,93
0.64,-205
0.64,110
0.64,-186
0.64,89
0.64,-64
0.64,149
0.64,-6
0.64,158
0.64,253
0.64,84
0.64,256
0.64,144
0.64,18
0.64,253
0.64,71
0.64,89
0.64,110
0.64,-205
0.64,140
0.64,114
0.64,149
0.64,-64
0.64,-6
0.64,256
0.64,-186
0.64,89
0.43,504
0.43,397
0.43,184
0.43,392
0.43,332
0.43,362
0.43,62
0.43,266
0.43,337
0.43,291
0.43,242
0.43,406
0.43,388
0.43,358
0.43,341
0.43,337
0.43,226
0.43,319
0.43,184
0.43,362
0.43,332
0.43,319
0.43,397
0.43,291
0.43,337
0.43,242
0.43,501
0.43,62
0.43,266
0.43,388
0.43,337
0.43,226
0.43,341
0.43,406
0.43,358
0.39,207
0.39,387
0.39,165
0.39,24
0.39,378
0.39,318
0.39,313
0.39,247
0.39,482
0.39,339
0.39,373
0.39,318
0.39,300
0.39,343
0.39,223
0.39,165
0.39,387
0.39,343
0.39,207
0.39,369
0.39,247
0.39,313
0.39,378
0.39,24
0.39,318
0.39,482
0.39,318
0.39,339
0.39,272
0.39,322
0.25,82
0.25,15
0.25,228
0.25,-214
0.25,61
0.25,121
0.25,56
0.25,-10
0.25,86
0.25,-34
0.25,116
0.25,-92
0.25,225
0.25,130
0.25,65
0.25,-233
0.25,121
0.25,116
0.25,65
0.25,-50
0.25,112
0.25,228
0.25,225
0.25,-92
0.25,130
0.45,207
0.45,485
0.45,223
0.45,300
0.45,387
0.45,165
0.45,24
0.45,378
0.45,313
0.45,369
0.45,272
0.45,322
0.45,482
0.45,339
0.45,318
0.45,300
0.45,223
0.45,165
0.45,387
0.45,343
0.45,485
0.45,207
0.45,369
0.45,378
0.45,24
0.45,482
0.45,373
0.45,318
0.45,339
0.45,322
0.34,207
0.34,485
0.34,223
0.34,387
0.34,165
0.34,378
0.34,318
0.34,313
0.34,369
0.34,272
0.34,322
0.34,482
0.34,373
0.34,318
0.34,300
0.34,223
0.34,343
0.34,485
0.34,207
0.34,369
0.34,247
0.34,313
0.34,24
0.34,318
0.34,482
0.34,339
0.34,272
0.34,322
1.34,114
1.34,68
1.34,118
1.34,165
1.34,96
1.34,-180
1.34,3
1.34,-161
1.34,278
1.34,-39
1.34,19
1.34,109
1.34,281
1.34,114
1.34,174
1.34,135
1.34,139
1.34,68
1.34,174
1.34,183
1.34,114
1.34,169
1.34,278
1.34,3
1.34,165
1.34,281
1.34,19
1.34,-39
1.34,139
1.34,114
1.25,504
1.25,397
1.25,184
1.25,392
1.25,332
1.25,362
1.25,62
1.25,501
1.25,266
1.25,337
1.25,291
1.25,242
1.25,406
1.25,388
1.25,358
1.25,341
1.25,337
1.25,226
1.25,319
1.25,184
1.25,319
1.25,397
1.25,504
1.25,392
1.25,291
1.25,337
1.25,242
1.25,501
1.25,62
1.25,266
1.25,388
1.25,337
1.25,226
1.25,341
1.25,358
1.31,-121
1.31,175
1.31,318
1.31,1
1.31,59
1.31,158
1.31,154
1.31,108
1.31,83
1.31,205
1.31,209
1.31,179
1.31,321
1.31,-140
1.31,149
1.31,223
1.31,318
1.31,223
1.31,175
1.31,-121
1.31,214
1.31,209
1.31,205
1.31,83
1.31,154
1.31,108
1.31,154
1.31,158
1.31,154
1.31,179
1.31,136
1.31,-140
1.31,59
1.31,214
1.31,321
1.49,504
1.49,397
1.49,184
1.49,392
1.49,332
1.49,362
1.49,62
1.49,501
1.49,266
1.49,337
1.49,291
1.49,242
1.49,406
1.49,388
1.49,358
1.49,341
1.49,337
1.49,226
1.49,319
1.49,184
1.49,397
1.49,504
1.49,392
1.49,291
1.49,337
1.49,242
1.49,501
1.49,62
1.49,266
1.49,388
1.49,337
1.49,226
1.49,341
1.49,358
1.64,89
1.64,71
1.64,84
1.64,158
1.64,18
1.64,144
1.64,114
1.64,140
1.64,-22
1.64,93
1.64,-205
1.64,110
1.64,-186
1.64,89
1.64,-64
1.64,149
1.64,-6
1.64,158
1.64,253
1.64,84
1.64,256
1.64,144
1.64,18
1.64,253
1.64,71
1.64,89
1.64,110
1.64,-205
1.64,140
1.64,114
1.64,149
1.64,-64
1.64,-6
1.64,256
1.64,-186
1.64,89
1.43,504
1.43,397
1.43,184
1.43,392
1.43,332
1.43,362
1.43,62
1.43,266
1.43,337
1.43,291
1.43,242
1.43,406
1.43,388
1.43,358
1.43,341
1.43,337
1.43,226
1.43,319
1.43,184
1.43,362
1.43,332
1.43,319
1.43,397
1.43,291
1.43,337
1.43,242
1.43,501
1.43,62
1.43,266
1.43,388
1.43,337
1.43,226
1.43,341
1.43,406
1.43,358
1.39,207
1.39,387
1.39,165
1.39,24
1.39,378
1.39,318
1.39,313
1.39,247
1.39,482
1.39,339
1.39,373
1.39,318
1.39,300
1.39,343
1.39,223
1.39,165
1.39,387
1.39,343
1.39,207
1.39,369
1.39,247
1.39,313
1.39,378
1.39,24
1.39,318
1.39,482
1.39,318
1.39,339
1.39,272
1.39,322
1.25,82
1.25,15
1.25,228
1.25,-214
1.25,61
1.25,121
1.25,56
1.25,-10
1.25,86
1.25,-34
1.25,116
1.25,-92
1.25,225
1.25,130
1.25,65
1.25,-233
1.25,121
1.25,116
1.25,65
1.25,-50
1.25,112
1.25,228
1.25,225
1.25,-92
1.25,130
1.45,207
1.45,485
1.45,223
1.45,300
1.45,387
1.45,165
1.45,24
1.45,378
1.45,313
1.45,369
1.45,272
1.45,322
1.45,482
1.45,339
1.45,318
1.45,300
1.45,223
1.45,165
1.45,387
1.45,343
1.45,485
1.45,207
1.45,369
1.45,378
1.45,24
1.45,482
1.45,373
1.45,318
1.45,339
1.45,322
1.34,207
1.34,485
1.34,223
1.34,387
1.34,165
1.34,378
1.34,318
1.34,313
1.34,369
1.34,272
1.34,322
1.34,482
1.34,373
1.34,318
1.34,300
1.34,223
1.34,343
1.34,485
1.34,207
1.34,369
1.34,247
1.34,313
1.34,24
1.34,318
1.34,482
1.34,339
1.34,272
1.34,322
2.34,114
2.34,68
2.34,118
2.34,165
2.34,96
2.34,-180
2.34,3
2.34,-161
2.34,278
2.34,-39
2.34,19
2.34,109
2.34,281
2.34,114
2.34,174
2.34,135
2.34,139
2.34,68
2.34,174
2.34,183
2.34,114
2.34,169
2.34,278
2.34,3
2.34,165
2.34,281
2.34,19
2.34,-39
2.34,139
2.34,114
2.25,504
2.25,397
2.25,184
2.25,392
2.25,332
2.25,362
2.25,62
2.25,501
2.25,266
2.25,337
2.25,291
2.25,242
2.25,406
2.25,388
2.25,358
2.25,341
2.25,337
2.25,226
2.25,319
2.25,184
2.25,319
2.25,397
2.25,504
2.25,392
2.25,291
2.25,337
2.25,242
2.25,501
2.25,62
2.25,266
2.25,388
2.25,337
2.25,226
2.25,341
2.25,358
2.31,-121
2.31,175
2.31,318
2.31,1
2.31,59
2.31,158
2.31,154
2.31,108
2.31,83
2.31,205
2.31,209
2.31,179
2.31,321
2.31,-140
2.31,149
2.31,223
2.31,318
2.31,223
2.31,175
2.31,-121
2.31,214
2.31,209
2.31,205
2.31,83
2.31,154
2.31,108
2.31,154
2.31,158
2.31,154
2.31,179
2.31,136
2.31,-140
2.31,59
2.31,214
2.31,321
2.49,504
2.49,397
2.49,184
2.49,392
2.49,332
2.49,362
2.49,62
2.49,501
2.49,266
2.49,337
2.49,291
2.49,242
2.49,406
2.49,388
2.49,358
2.49,341
2.49,337
2.49,226
2.49,319
2.49,184
2.49,397
2.49,504
2.49,392
2.49,291
2.49,337
2.49,242
2.49,501
2.49,62
2.49,266
2.49,388
2.49,337
2.49,226
2.49,341
2.49,358
2.64,89
2.64,71
2.64,84
2.64,158
2.64,18
2.64,144
2.64,114
2.64,140
2.64,-22
2.64,93
2.64,-205
2.64,110
2.64,-186
2.64,89
2.64,-64
2.64,149
2.64,-6
2.64,158
2.64,253
2.64,84
2.64,256
2.64,144
2.64,18
2.64,253
2.64,71
2.64,89
2.64,110
2.64,-205
2.64,140
2.64,114
2.64,149
2.64,-64
2.64,-6
2.64,256
2.64,-186
2.64,89
2.43,504
2.43,397
2.43,184
2.43,392
2.43,332
2.43,362
2.43,62
2.43,266
2.43,337
2.43,291
2.43,242
2.43,406
2.43,388
2.43,358
2.43,341
2.43,337
2.43,226
2.43,319
2.43,184
2.43,362
2.43,332
2.43,319
2.43,397
2.43,291
2.43,337
2.43,242
2.43,501
2.43,62
2.43,266
2.43,388
2.43,337
2.43,226
2.43,341
2.43,406
2.43,358
2.39,207
2.39,387
2.39,165
2.39,24
2.39,378
2.39,318
2.39,313
2.39,247
2.39,482
2.39,339
2.39,373
2.39,318
2.39,300
2.39,343
2.39,223
2.39,165
2.39,387
2.39,343
2.39,207
2.39,369
2.39,247
2.39,313
2.39,378
2.39,24
2.39,318
2.39,482
2.39,318
2.39,339
2.39,272
2.39,322
2.25,82
2.25,15
2.25,228
2.25,-214
2.25,61
2.25,121
2.25,56
2.25,-10
2.25,86
2.25,-34
2.25,116
2.25,-92
2.25,225
2.25,130
2.25,65
2.25,-233
2.25,121
2.25,116
2.25,65
2.25,-50
2.25,112
2.25,228
2.25,225
2.25,-92
2.25,130
2.45,207
2.45,485
2.45,223
2.45,300
2.45,387
2.45,165
2.45,24
2.45,378
2.45,313
2.45,369
2.45,272
2.45,322
2.45,482
2.45,339
2.45,318
2.45,300
2.45,223
2.45,165
2.45,387
2.45,343
2.45,485
2.45,207
2.45,369
2.45,378
2.45,24
2.45,482
2.45,373
2.45,318
2.45,339
2.45,322
2.34,207
2.34,485
2.34,223
2.34,387
2.34,165
2.34,378
2.34,318
2.34,313
2.34,369
2.34,272
2.34,322
2.34,482
2.34,373
2.34,318
2.34,300
2.34,223
2.34,343
2.34,485
2.34,207
2.34,369
2.34,247
2.34,313
2.34,24
2.34,318
2.34,482
2.34,339
2.34,272
2.34,322
3.34,114
3.34,68
3.34,118
3.34,165
3.34,96
3.34,-180
3.34,3
3.34,-161
3.34,278
3.34,-39
3.34,19
3.34,109
3.34,281
3.34,114
3.34,174
3.34,135
3.34,139
3.34,68
3.34,174
3.34,183
3.34,114
3.34,169
3.34,278
3.34,3
3.34,165
3.34,281
3.34,19
3.34,-39
3.34,139
3.34,114
3.25,504
3.25,397
3.25,184
3.25,392
3.25,332
3.25,362
3.25,62
3.25,501
3.25,266
3.25,337
3.25,291
3.25,242
3.25,406
3.25,388
3.25,358
3.25,341
3.25,337
3.25,226
3.25,319
3.25,184
3.25,319
3.25,397
3.25,504
3.25,392
3.25,291
3.25,337
3.25,242
3.25,501
3.25,62
3.25,266
3.25,388
3.25,337
3.25,226
3.25,341
3.25,358
3.31,-121
3.31,175
3.31,318
3.31,1
3.31,59
3.31,158
3.31,154
3.31,108
3.31,83
3.31,205
3.31,209
3.31,179
3.31,321
3.31,-140
3.31,149
3.31,223
3.31,318
3.31,223
3.31,175
3.31,-121
3.31,214
3.31,209
3.31,205
3.31,83
