-0.88,91
-0.88,47
-0.88,-73
-0.88,-89
-0.88,-24
-0.88,73
-0.88,77
-0.88,26
-0.88,22
-0.88,82
-0.88,-131
-0.88,-253
-0.88,-272
-0.59,186
-0.59,47
-0.59,91
-0.59,22
-0.59,26
-0.59,77
-0.59,73
-0.59,17
-0.59,-24
-0.59,189
-0.59,82
-0.59,-272
-0.59,-253
-0.59,22
-0.59,-89
-0.59,4
-0.59,-73
-0.59,-24
-0.59,17
-0.59,186
-0.59,73
-0.59,77
-0.59,26
-0.59,22
-0.59,82
-0.59,22
-0.59,-131
-0.59,-253
-0.59,189
-0.59,-272
-0.61,-137
-0.61,138
-0.61,133
-0.61,142
-0.61,120
-0.61,302
-0.61,-156
-0.61,138
-0.61,67
-0.61,189
-0.61,207
-0.61,92
-0.61,193
-0.61,305
-0.61,-137
-0.61,198
-0.61,159
-0.61,163
-0.61,159
-0.61,302
-0.61,120
-0.61,-156
-0.61,142
-0.61,133
-0.61,138
-0.61,-15
-0.61,193
-0.61,27
-0.61,138
-0.61,189
-0.75,-214
-0.75,61
-0.75,121
-0.75,56
-0.75,-34
-0.75,116
-0.75,-92
-0.75,225
-0.75,130
-0.75,65
-0.75,-214
-0.75,-233
-0.75,-50
-0.75,61
-0.75,-233
-0.75,15
-0.75,82
-0.75,121
-0.75,116
-0.75,56
-0.75,61
-0.75,112
-0.75,65
-0.75,112
-0.75,228
-0.75,130
-0.88,96
-0.88,-180
-0.88,3
-0.88,-161
-0.88,278
-0.88,-39
-0.88,19
-0.88,109
-0.88,281
-0.88,114
-0.88,135
-0.88,139
-0.88,68
-0.88,174
-0.88,183
-0.88,114
-0.88,278
-0.88,-161
-0.88,3
-0.88,96
-0.88,165
-0.88,281
-0.88,-180
-0.88,19
-0.88,-39
-0.78,-3
-0.78,47
-0.78,112
-0.78,-68
-0.78,38
-0.78,-110
-0.78,43
-0.78,68
-0.78,-52
-0.78,210
-0.78,103
-0.78,25
-0.78,-251
-0.78,-232
-0.78,-28
-0.78,-232
-0.78,-52
-0.78,103
-0.32,89
-0.32,71
-0.32,84
-0.32,158
-0.32,18
-0.32,144
-0.32,114
-0.32,140
-0.32,-22
-0.32,93
-0.32,-205
-0.32,110
-0.32,-186
-0.32,89
-0.32,-64
-0.32,149
-0.32,-6
-0.32,158
-0.32,253
-0.32,84
-0.32,18
-0.32,253
-0.32,71
-0.32,89
-0.32,110
-0.32,-205
-0.32,93
-0.32,-22
-0.32,140
-0.32,114
-0.32,149
-0.32,-64
-0.32,-6
-0.32,-186
-0.32,89
-0.77,61
-0.77,47
-0.77,-8
-0.77,-8
-0.77,159
-0.77,-4
-0.77,47
-0.77,61
-0.77,-119
-0.77,-8
-0.77,-54
-0.77,52
-0.77,-79
-0.77,156
-0.77,17
-0.77,-13
-0.77,-103
-0.35,89
-0.35,71
-0.35,84
-0.35,158
-0.35,18
-0.35,144
-0.35,114
-0.35,140
-0.35,-22
-0.35,93
-0.35,-205
-0.35,110
-0.35,-186
-0.35,89
-0.35,-64
-0.35,149
-0.35,-6
-0.35,158
-0.35,256
-0.35,144
-0.35,18
-0.35,253
-0.35,71
-0.35,89
-0.35,110
-0.35,-205
-0.35,93
-0.35,-22
-0.35,140
-0.35,114
-0.35,149
-0.35,-64
-0.35,-6
-0.35,256
-0.35,-186
-0.79,82
-0.79,15
-0.79,228
-0.79,-214
-0.79,61
-0.79,121
-0.79,56
-0.79,-10
-0.79,86
-0.79,-34
-0.79,-92
-0.79,65
-0.79,-214
-0.79,-233
-0.79,-233
-0.79,82
-0.79,116
-0.79,-34
-0.79,86
-0.79,-10
-0.79,56
-0.79,61
-0.79,112
-0.79,-50
-0.79,112
-0.79,-92
-0.43,-77
-0.43,13
-0.43,22
-0.43,18
-0.43,39
-0.43,-276
-0.43,78
-0.43,185
-0.43,18
-0.43,69
-0.43,-93
-0.43,73
-0.43,182
-0.43,22
-0.43,87
-0.43,-276
-0.43,-53
-0.43,39
-0.43,13
-0.43,-77
-0.43,18
-0.43,185
-0.43,78
-0.43,0
-0.43,-135
-0.43,-28
-0.43,182
-0.43,-93
-0.43,-53
-0.43,69
-0.43,73
-0.52,-117
-0.52,-232
-0.52,-100
-0.52,46
-0.52,-121
-0.52,-66
-0.52,-415
-0.52,-70
-0.52,-52
-0.52,-216
-0.52,-274
-0.52,-396
-0.52,-96
-0.52,-167
-0.52,-232
-0.52,-121
-0.52,46
-0.52,-61
-0.52,-167
-0.52,-121
-0.52,-192
-0.52,-52
-0.52,-415
-0.52,-66
-0.52,-96
-0.52,-61
-0.56,-121
-0.56,175
-0.56,318
-0.56,149
-0.56,59
-0.56,158
-0.56,154
-0.56,108
-0.56,83
-0.56,205
-0.56,209
-0.56,179
-0.56,321
-0.56,-140
-0.56,149
-0.56,223
-0.56,318
-0.56,136
-0.56,1
-0.56,223
-0.56,175
-0.56,-121
-0.56,214
-0.56,83
-0.56,154
-0.56,108
-0.56,154
-0.56,158
-0.56,154
-0.56,179
-0.56,136
-0.56,59
-0.56,214
-0.56,321
-0.77,191
-0.77,256
-0.77,178
-0.77,125
-0.77,360
-0.77,150
-0.77,247
-0.77,217
-0.77,200
-0.77,196
-0.77,-98
-0.77,-79
-0.77,191
-0.77,256
-0.77,196
-0.77,265
-0.77,150
-0.77,125
-0.77,247
-0.77,217
-0.77,251
-0.77,178
-0.4,203
-0.4,39
-0.4,-114
-0.4,90
-0.4,-32
-0.4,-72
-0.4,60
-0.4,-56
-0.4,-7
-0.4,108
-0.4,39
-0.4,34
-0.4,21
-0.4,-255
-0.4,206
-0.4,-114
-0.4,64
-0.4,-32
-0.4,90
-0.4,94
-0.4,39
-0.4,203
-0.4,39
-0.4,108
-0.4,94
-0.4,-7
-0.4,-56
-0.4,60
-0.4,-72
-0.4,21
-0.4,206
-0.4,34
-0.4,99
-0.4,-236
-0.71,-17
-0.71,-311
-0.71,34
-0.71,-112
-0.71,150
-0.71,-292
-0.71,52
-0.71,-170
-0.71,-22
-0.71,4
-0.71,-17
-0.71,-63
-0.71,38
-0.71,-112
-0.71,147
-0.71,-88
-0.71,-311
-0.71,-17
-0.71,-128
-0.71,-22
-0.71,-35
-0.71,-170
-0.71,8
-0.71,-292
-0.71,34
-0.71,150
-0.71,-63
-0.71,52
-0.71,4
0.16,169
0.16,183
0.16,135
0.16,114
0.16,68
0.16,118
0.16,165
0.16,96
0.16,-180
0.16,3
0.16,-161
0.16,278
0.16,-39
0.16,19
0.16,109
0.16,281
0.16,114
0.16,135
0.16,118
0.16,139
0.16,68
0.16,174
0.16,183
0.16,114
0.16,169
0.16,278
0.16,-161
0.16,96
0.16,165
0.16,281
0.16,-180
0.16,19
0.16,-39
0.16,139
0.16,114
0.16,109
0.18,89
0.18,71
0.18,84
0.18,158
0.18,144
0.18,114
0.18,140
0.18,-22
0.18,93
0.18,-205
0.18,110
0.18,-186
0.18,89
0.18,-64
0.18,149
0.18,-6
0.18,158
0.18,253
0.18,84
0.18,256
0.18,144
0.18,18
0.18,253
0.18,71
0.18,89
0.18,110
0.18,-205
0.18,93
0.18,-22
0.18,140
0.18,114
0.18,149
0.18,-6
0.18,256
0.18,-186
0.18,89
0.17,-3
0.17,47
0.17,112
0.17,-28
0.17,98
0.17,207
0.17,64
0.17,-68
0.17,38
0.17,-110
0.17,43
0.17,68
0.17,-52
0.17,210
0.17,103
0.17,25
0.17,-251
0.17,-232
0.17,-28
0.17,207
0.17,98
0.17,94
0.17,47
0.17,43
0.17,-110
0.17,94
0.17,-68
0.17,64
0.17,25
0.17,38
0.17,210
0.17,-251
0.17,-232
0.17,-52
0.17,103
0.17,103
0.17,207
0.17,94
0.17,68
0.17,25
0.17,38
0.17,-52
0.17,210
0.17,-232
0.17,-251
0.17,43
0.17,47
0.17,98
0.17,-3
0.17,112
0.17,64
0.17,68
0.17,94
0.17,38
0.17,-110
0.17,25
0.17,-28
0.17,103
0.17,47
0.17,43
0.17,-251
0.17,-68
0.17,210
0.17,-52
0.17,-68
0.17,112
0.17,64
0.17,-28
0.17,98
0.26,-77
0.26,13
0.26,22
0.26,18
0.26,39
0.26,-276
0.26,-28
0.26,-135
0.26,0
0.26,78
0.26,185
0.26,18
0.26,69
0.26,-93
0.26,18
0.26,-257
0.26,22
0.26,87
0.26,-276
0.26,-53
0.26,39
0.26,18
0.26,185
0.26,78
0.26,0
0.26,-135
0.26,-28
0.26,182
0.26,-93
0.26,-53
0.26,87
0.26,69
0.26,73
0.34,-418
0.34,-399
0.34,-142
0.34,-219
