-0.47,175
-0.47,318
-0.47,149
-0.47,1
-0.47,59
-0.47,158
-0.47,154
-0.47,108
-0.47,83
-0.47,205
-0.47,209
-0.47,179
-0.47,321
-0.47,-140
-0.47,149
-0.47,223
-0.47,318
-0.47,136
-0.47,1
-0.47,223
-0.47,175
-0.47,-121
-0.47,214
-0.47,209
-0.47,205
-0.47,83
-0.47,154
-0.47,108
-0.47,154
-0.47,158
-0.47,154
-0.47,179
-0.47,136
-0.47,-140
-0.47,59
-0.47,214
-0.47,321
-0.44,82
-0.44,15
-0.44,228
-0.44,-214
-0.44,61
-0.44,121
-0.44,56
-0.44,-10
-0.44,86
-0.44,-34
-0.44,116
-0.44,-92
-0.44,225
-0.44,130
-0.44,65
-0.44,61
-0.44,-214
-0.44,-233
-0.44,-50
-0.44,61
-0.44,-233
-0.44,15
-0.44,82
-0.44,121
-0.44,-34
-0.44,86
-0.44,-10
-0.44,56
-0.44,61
-0.44,112
-0.44,65
-0.44,228
-0.44,225
-0.44,-92
-0.44,130
-0.34,64
-0.34,-114
-0.34,90
-0.34,-32
-0.34,-72
-0.34,60
-0.34,-56
-0.34,-7
-0.34,108
-0.34,39
-0.34,34
-0.34,-236
-0.34,21
-0.34,-255
-0.34,206
-0.34,-114
-0.34,-32
-0.34,90
-0.34,94
-0.34,39
-0.34,203
-0.34,39
-0.34,108
-0.34,94
-0.34,-7
-0.34,-56
-0.34,60
-0.34,-72
-0.34,21
-0.34,206
-0.34,99
-0.34,-255
-0.34,34
-0.34,99
-0.34,-236
-0.33,163
-0.33,-15
-0.33,-137
-0.33,305
-0.33,198
-0.33,27
-0.33,138
-0.33,133
-0.33,142
-0.33,120
-0.33,302
-0.33,-156
-0.33,138
-0.33,67
-0.33,189
-0.33,207
-0.33,92
-0.33,193
-0.33,305
-0.33,-137
-0.33,198
-0.33,159
-0.33,163
-0.33,159
-0.33,302
-0.33,120
-0.33,-156
-0.33,142
-0.33,133
-0.33,138
-0.33,207
-0.33,-15
-0.33,67
-0.33,92
-0.33,193
-0.33,27
-0.33,138
-0.33,189
-0.29,169
-0.29,183
-0.29,135
-0.29,114
-0.29,68
-0.29,118
-0.29,165
-0.29,96
-0.29,-180
-0.29,3
-0.29,-161
-0.29,278
-0.29,-39
-0.29,19
-0.29,109
-0.29,281
-0.29,114
-0.29,135
-0.29,118
-0.29,139
-0.29,68
-0.29,174
-0.29,183
-0.29,114
-0.29,169
-0.29,278
-0.29,-161
-0.29,96
-0.29,165
-0.29,281
-0.29,-180
-0.29,19
