-1.25,504
-1.25,397
-1.25,184
-1.25,392
-1.25,332
-1.25,362
-1.25,62
-1.25,266
-1.25,337
-1.25,291
-1.25,242
-1.25,406
-1.25,388
-1.25,358
-1.25,341
-1.25,337
-1.25,226
-1.25,319
-1.25,184
-1.25,362
-1.25,332
-1.25,319
-1.25,397
-1.25,291
-1.25,337
-1.25,242
-1.25,501
-1.25,62
-1.25,266
-1.25,388
-1.25,337
-1.25,226
-1.25,341
-1.25,406
-1.25,358
-1.21,82
-1.21,15
-1.21,228
-1.21,-214
-1.21,61
-1.21,121
-1.21,56
-1.21,-10
-1.21,86
-1.21,-34
-1.21,116
-1.21,-92
-1.21,225
-1.21,130
-1.21,65
-1.21,61
-1.21,-214
-1.21,-233
-1.21,-50
-1.21,61
-1.21,-233
-1.21,15
-1.21,82
-1.21,121
-1.21,-34
-1.21,86
-1.21,-10
-1.21,56
-1.21,61
-1.21,112
-1.21,65
-1.21,228
-1.21,225
-1.21,-92
-1.21,130
-0.95,64
-0.95,-114
-0.95,90
-0.95,-32
-0.95,-72
-0.95,60
-0.95,-56
-0.95,-7
-0.95,108
-0.95,39
-0.95,34
-0.95,-236
-0.95,21
-0.95,-255
-0.95,206
-0.95,-114
-0.95,-32
-0.95,90
-0.95,94
-0.95,39
-0.95,203
-0.95,39
-0.95,108
-0.95,94
-0.95,-7
-0.95,-56
-0.95,60
-0.95,-72
-0.95,21
-0.95,206
-0.95,99
-0.95,-255
-0.95,34
-0.95,99
-0.95,-236
-1.03,191
-1.03,101
-1.03,-98
-1.03,85
-1.03,265
-1.03,221
-1.03,363
-1.03,256
-1.03,178
-1.03,125
-1.03,360
-1.03,150
-1.03,251
-1.03,247
-1.03,217
-1.03,200
-1.03,196
-1.03,-98
-1.03,-79
-1.03,196
-1.03,85
-1.03,256
-1.03,363
-1.03,196
-1.03,221
-1.03,265
-1.03,101
-1.03,150
-1.03,125
-1.03,247
-1.03,251
-1.03,360
-0.94,-117
-0.94,-121
-0.94,-232
-0.94,-100
-0.94,46
-0.94,-121
-0.94,-66
-0.94,-415
-0.94,-70
-0.94,-216
-0.94,-192
-0.94,-139
-0.94,-274
-0.94,-396
-0.94,-96
-0.94,-167
-0.94,-232
-0.94,-121
-0.94,46
-0.94,-167
-0.94,-121
-0.94,-117
-0.94,-126
-0.94,-192
-0.94,-216
-0.94,-100
-0.94,-52
-0.94,-415
-0.94,-66
-0.94,-96
-0.94,-396
-0.94,-61
-0.94,-126
-1.24,82
-1.24,15
-1.24,228
-1.24,-214
-1.24,61
-1.24,121
-1.24,56
-1.24,-10
-1.24,86
-1.24,-34
-1.24,116
-1.24,-92
-1.24,225
-1.24,130
-1.24,65
-1.24,-233
-1.24,121
-1.24,116
-1.24,65
-1.24,-50
-1.24,112
-1.24,228
-1.24,225
-1.24,-92
-1.24,130
-1.06,207
-1.06,485
-1.06,223
-1.06,300
-1.06,387
-1.06,165
-1.06,24
-1.06,378
-1.06,313
-1.06,369
-1.06,272
-1.06,322
-1.06,482
-1.06,339
-1.06,318
-1.06,300
-1.06,223
-1.06,165
-1.06,387
-1.06,343
-1.06,485
-1.06,207
-1.06,369
-1.06,378
-1.06,24
-1.06,482
-1.06,373
-1.06,318
-1.06,339
-1.06,322
-1.06,25
-1.06,-97
-1.06,-26
-1.06,-301
-1.06,-5
-1.06,34
-1.06,138
-1.06,-22
-1.06,141
-1.06,-320
-1.06,-44
-1.06,-26
-1.06,-72
-1.06,-1
-1.06,-5
-1.06,-301
-1.06,-137
-1.06,-97
-1.06,25
-1.06,141
-1.06,-22
-1.06,-26
-1.06,138
-1.06,29
-1.06,-179
-1.06,34
-1.06,-26
-1.06,-31
-1.06,-320
-1.06,-44
-1.03,82
-1.03,15
-1.03,228
-1.03,-214
-1.03,61
-1.03,121
-1.03,56
-1.03,-34
-1.03,116
-1.03,-92
-1.03,225
-1.03,130
-1.03,65
-1.03,61
-1.03,-50
-1.03,61
-1.03,-233
-1.03,15
-1.03,121
-1.03,116
-1.03,-34
-1.03,86
-1.03,-10
-1.03,56
-1.03,61
-1.03,112
-1.03,65
-1.03,112
-1.03,228
-1.03,225
-1.03,-92
-1.03,130
-1.14,191
-1.14,101
-1.14,-98
-1.14,200
-1.14,85
-1.14,-79
-1.14,221
-1.14,363
-1.14,196
-1.14,256
-1.14,178
-1.14,360
-1.14,150
-1.14,251
-1.14,-98
-1.14,196
-1.14,191
-1.14,256
-1.14,363
-1.14,196
-1.14,221
-1.14,265
-1.14,101
-1.14,150
-1.14,125
-1.14,247
-1.14,217
-1.14,178
-1.14,360
-1.08,163
-1.08,-15
-1.08,-137
-1.08,305
-1.08,198
-1.08,27
-1.08,138
-1.08,133
-1.08,142
-1.08,120
-1.08,302
-1.08,-156
-1.08,138
-1.08,67
-1.08,92
-1.08,193
-1.08,305
-1.08,-137
-1.08,198
-1.08,159
-1.08,163
-1.08,120
-1.08,-156
-1.08,142
-1.08,133
-1.08,138
-1.08,207
-1.08,-15
-1.08,67
-1.08,92
-1.08,193
-1.08,27
-1.08,138
-0.91,-112
-0.91,-35
-0.91,-292
-0.91,52
-0.91,8
-0.91,-170
-0.91,-22
-0.91,4
-0.91,-17
-0.91,38
-0.91,147
-0.91,-88
-0.91,-311
-0.91,-17
-0.91,-35
-0.91,-170
-0.91,8
-0.91,-292
-0.91,34
-0.91,150
-0.91,-63
-0.91,52
-0.91,-13
-0.91,-128
-0.91,-13
-0.91,-17
-0.93,387
-0.93,165
-0.93,24
-0.93,378
-0.93,318
-0.93,313
-0.93,247
-0.93,369
-0.93,482
-0.93,339
-0.93,373
-0.93,300
-0.93,343
-0.93,165
-0.93,387
-0.93,343
-0.93,485
-0.93,207
-0.93,369
-0.93,247
-0.93,313
-0.93,378
-0.93,24
-0.93,318
-0.93,373
-0.93,318
-0.93,339
-0.93,322
-0.91,89
-0.91,71
-0.91,84
-0.91,158
-0.91,18
-0.91,144
-0.91,114
-0.91,140
-0.91,-22
-0.91,93
-0.91,-205
-0.91,110
-0.91,-186
-0.91,89
-0.91,-64
-0.91,149
-0.91,-6
-0.91,158
-0.91,253
-0.91,84
-0.91,253
-0.91,71
-0.91,89
-0.91,-205
-0.91,93
-0.91,-22
-0.91,140
-0.91,114
-0.91,149
-0.91,-64
-0.91,-6
-0.91,256
-1,207
-1,485
-1,223
-1,300
-1,387
-1,165
-1,24
-1,318
-1,313
-1,247
-1,272
-1,322
-1,482
-1,339
-1,318
-1,343
-1,223
-1,165
-1,387
-1,369
-1,378
-1,24
-1,318
-1,482
-1,373
-1,318
-1,272
-1,322
-1.22,94
-1.22,68
-1.22,25
-1.22,38
-1.22,68
-1.22,-110
-1.22,38
-1.22,-110
-1.22,25
-1.22,207
-1.22,-28
-1.22,103
-1.22,47
-1.22,43
-1.22,-251
-1.22,-68
-1.22,210
-1.22,-52
-1.22,-68
-1.22,-232
